ticker,sentiment,sentiment_reasoning,news_id,source_ticker,time
NFLX,positive,"The article highlights Netflix's strong performance, including subscriber growth, revenue increase, and margin expansion. It also notes the company's potential to further grow its margins, indicating a positive outlook.",080decf667fa5537157ceed4c577c75ce4c8c334152dcd7c4a985512747bb3b3,NFLX,2024-10-21 16:39:00
NFLX,positive,"Netflix has shown strong membership growth, revenue increase, and a successful ad-supported plan. The company's content lineup and live events are expected to drive future growth, making it a good investment opportunity despite its high valuation.",a1b917d213124d97dcbd1f3b8d5277ade760f3edab2c57cf41ed14cb23d53d0b,NFLX,2024-10-21 13:13:00
NFLX,positive,"Netflix's Q3 2024 results exceeded expectations, with revenue growth, profitability, and a positive future outlook. The company's stock price jumped 11% to a new all-time high, indicating investor confidence in the company's performance and prospects.",6436cb74f970f2b0aed14df49b14fb83adccf6ccabbea1d00a25ee194737e147,NFLX,2024-10-21 12:16:01
ROKU,neutral,"The article presents both the bull and bear cases for Roku, indicating that the company has potential to outperform the S&P 500 but also faces challenges in terms of profitability and competition.",b5ed52ebeb6cfd889b660a8e6c6734601838e7cb5a3047d7e709a14c85403ec5,NFLX,2024-10-19 11:20:00
NFLX,neutral,"The article mentions Netflix as one of the major streaming services that Roku's platform is compatible with, but does not make a specific assessment of the company.",b5ed52ebeb6cfd889b660a8e6c6734601838e7cb5a3047d7e709a14c85403ec5,NFLX,2024-10-19 11:20:00
DIS,neutral,"The article mentions Walt Disney as one of the major streaming content producers that Roku's platform is compatible with, but does not make a specific assessment of the company.",b5ed52ebeb6cfd889b660a8e6c6734601838e7cb5a3047d7e709a14c85403ec5,NFLX,2024-10-19 11:20:00
WBD,neutral,"The article mentions Warner Bros. Discovery as one of the major streaming content producers that Roku's platform is compatible with, but does not make a specific assessment of the company.",b5ed52ebeb6cfd889b660a8e6c6734601838e7cb5a3047d7e709a14c85403ec5,NFLX,2024-10-19 11:20:00
GOOG,neutral,"The article mentions Alphabet's YouTube as a competitor to Roku in the streaming platform space, but does not make a specific assessment of the company.",b5ed52ebeb6cfd889b660a8e6c6734601838e7cb5a3047d7e709a14c85403ec5,NFLX,2024-10-19 11:20:00
GOOGL,neutral,"The article mentions Alphabet's YouTube as a competitor to Roku in the streaming platform space, but does not make a specific assessment of the company.",b5ed52ebeb6cfd889b660a8e6c6734601838e7cb5a3047d7e709a14c85403ec5,NFLX,2024-10-19 11:20:00
AAPL,neutral,"The article mentions Apple as one of the tech heavyweights that Roku is competing against in the streaming platform space, but does not make a specific assessment of the company.",b5ed52ebeb6cfd889b660a8e6c6734601838e7cb5a3047d7e709a14c85403ec5,NFLX,2024-10-19 11:20:00
AMZN,neutral,"The article mentions Amazon as one of the tech heavyweights that Roku is competing against in the streaming platform space, but does not make a specific assessment of the company.",b5ed52ebeb6cfd889b660a8e6c6734601838e7cb5a3047d7e709a14c85403ec5,NFLX,2024-10-19 11:20:00
AAPL,positive,"The article mentions that iPhone 16 sales in China increased by 20%, indicating strong demand for the company's products.",6090300b9971cd073cd76550e88e0bea968e7b58cd75521c60a94f0125d6b0c1,NFLX,2024-10-18 20:05:42
NFLX,positive,"The article reports that Netflix exceeded revenue and EPS forecasts for the third quarter and provided bullish guidance for the fourth quarter, driven by the popularity of 'Squid Game' and its upcoming global content expansions.",6090300b9971cd073cd76550e88e0bea968e7b58cd75521c60a94f0125d6b0c1,NFLX,2024-10-18 20:05:42
IBIT,positive,"The article mentions that the iShares Bitcoin Trust saw strong inflows, surpassing $1 billion in a week, indicating strong institutional interest in cryptocurrency exposure.",6090300b9971cd073cd76550e88e0bea968e7b58cd75521c60a94f0125d6b0c1,NFLX,2024-10-18 20:05:42
FETH,positive,"The article states that Fidelity leads Ethereum ETFs with $31 million in assets, reflecting growing demand for cryptocurrency exposure in traditional investment vehicles.",6090300b9971cd073cd76550e88e0bea968e7b58cd75521c60a94f0125d6b0c1,NFLX,2024-10-18 20:05:42
SPY,positive,"The SPDR S&P 500 ETF Trust is up 0.23% in premarket trading, indicating a positive sentiment.",178bebca7e032e904f31bc854fbe893f4d9d40f1f77c0aa95e940cb2917f3190,NFLX,2024-10-18 11:25:18
QQQ,positive,"The Invesco QQQ ETF, which tracks the Nasdaq-100 Index, is up 0.51% in premarket trading, suggesting a positive sentiment.",178bebca7e032e904f31bc854fbe893f4d9d40f1f77c0aa95e940cb2917f3190,NFLX,2024-10-18 11:25:18
NFLX,positive,"The positive reaction to Netflix's earnings is expected to provide a lift to the tech sector, indicating a positive sentiment.",178bebca7e032e904f31bc854fbe893f4d9d40f1f77c0aa95e940cb2917f3190,NFLX,2024-10-18 11:25:18
NFLX,positive,"The article highlights Netflix's strong performance, with growth in ad-supported subscriptions and a surge in new subscribers, which have put the company on a growth track. The company's push into advertising and expansion of content offerings are seen as positive factors driving its momentum.",e96d00d67b9b3902201547916afb55616b3a9d08f0c4144e7dafc23acf9c80b3,NFLX,2024-10-17 16:15:00
NFLX,neutral,"The article presents a balanced view on Netflix, highlighting both positive and negative factors. While the company's fundamentals and valuation metrics are discussed in detail, the author also acknowledges the potential for volatility around the earnings release, given the stock's high valuation.",642eb11b7e062d72c6dfc17ebd2f8593a9e5558081bc8acec709459a34e225e2,NFLX,2024-10-17 08:48:00
BABA,positive,Alibaba offers a portfolio of cloud-based AI services and can expose investors to the global adoption of AI.,0169c8de04c1b717954228525c7e15eac7fe4ebff5380e3ba0a3b2c34a4d4053,NFLX,2024-10-17 08:47:00
ORCL,positive,Oracle has built powerful and cost-efficient AI data centers that are in high demand from top AI startups.,0169c8de04c1b717954228525c7e15eac7fe4ebff5380e3ba0a3b2c34a4d4053,NFLX,2024-10-17 08:47:00
META,positive,"Meta developed Llama, the world's most popular open-source large language model, which the company is using to build new AI features for Facebook and Instagram.",0169c8de04c1b717954228525c7e15eac7fe4ebff5380e3ba0a3b2c34a4d4053,NFLX,2024-10-17 08:47:00
CRM,positive,Salesforce is focused on the software side of the AI industry.,0169c8de04c1b717954228525c7e15eac7fe4ebff5380e3ba0a3b2c34a4d4053,NFLX,2024-10-17 08:47:00
NFLX,positive,"Netflix uses AI to power its recommendation engine, ensuring subscribers see the most relevant content.",0169c8de04c1b717954228525c7e15eac7fe4ebff5380e3ba0a3b2c34a4d4053,NFLX,2024-10-17 08:47:00
AIQ,positive,"The ETF provides a diversified exposure to the AI industry, including hardware, software, and cloud service providers, which can be a safer way to invest in the AI sector compared to individual stocks.",0169c8de04c1b717954228525c7e15eac7fe4ebff5380e3ba0a3b2c34a4d4053,NFLX,2024-10-17 08:47:00
NFLX,positive,"The article highlights that Netflix's stock has nearly doubled in the past year, and analysts have raised their price targets on the company, suggesting they expect strong financial performance. The company is expected to report revenue growth and margin expansion, indicating a positive outlook for the business.",110e4126d7ca8b211e7fa3ecbbc1baae1c204c576c2234e8a38d144133587826,NFLX,2024-10-16 15:15:00
TSM,neutral,"The article mentions that investors are anticipating Taiwan Semiconductor Manufacturing's quarterly report, but does not provide any specific sentiment or outlook.",f55fb8d6f76386fd42f308fcf82682034e8220a15791e46be6ca8522ef5c7f14,NFLX,2024-10-16 12:46:00
NFLX,neutral,"The article mentions that investors are anticipating Netflix's quarterly report, but does not provide any specific sentiment or outlook.",f55fb8d6f76386fd42f308fcf82682034e8220a15791e46be6ca8522ef5c7f14,NFLX,2024-10-16 12:46:00
NFLX,positive,The article states that Netflix has been the biggest benefactor of the trend of streaming services gaining a larger share of consumer entertainment budgets.,05acaece70d6b2560a2d4627d55443c238203bcb20720d458b1349a8f2d02e38,NFLX,2024-10-16 08:56:00
AMZN,positive,The article suggests that Amazon is also poised to expand its video subscription business and benefit from the shift in subscription revenues from pay TV to streaming.,05acaece70d6b2560a2d4627d55443c238203bcb20720d458b1349a8f2d02e38,NFLX,2024-10-16 08:56:00
PFE,neutral,"Pfizer's stock jumped over 4% on news of an activist investor taking a $1 billion stake, but the stock has since returned to its previous level. The article notes that short interest in the stock has increased, suggesting the initial spike could be due to short covering.",ca1da71709aeb49bbe4e29971594a9d84613b6da67b0f833429697257abe50b5,NFLX,2024-10-14 18:46:46
ALTM,positive,"Arcadium Lithium's stock has spiked over 50% on news that Rio Tinto has made a non-binding offer to acquire the lithium miner. The article notes that the announcement did not include financial details, but analysts were already bullish on ALTM stock before the announcement.",ca1da71709aeb49bbe4e29971594a9d84613b6da67b0f833429697257abe50b5,NFLX,2024-10-14 18:46:46
NFLX,positive,"Despite Barclays downgrading Netflix's stock, the company's stock is approaching a new all-time high due to TD Cowen reaffirming its Buy rating and raising its price target. The article notes that Netflix's valuation is high, but analysts believe the company will continue to capture market share based on its pricing power and revenue from its ad-supported tier.",ca1da71709aeb49bbe4e29971594a9d84613b6da67b0f833429697257abe50b5,NFLX,2024-10-14 18:46:46
IRDM,positive,"The article highlights the company's expected growth in service revenues and subscriber base, which are positive indicators for its performance.",77447fe6437695c3ea4ec5e94a8bf5c148351a8b5e7c4067a3103df6710bbd3d,NFLX,2024-10-14 17:47:04
EFX,positive,"The article mentions Equifax as a company that is expected to beat earnings this season, which suggests a positive outlook for the company.",77447fe6437695c3ea4ec5e94a8bf5c148351a8b5e7c4067a3103df6710bbd3d,NFLX,2024-10-14 17:47:04
NFLX,positive,"The article cites Netflix as a company that has the right combination of elements to beat earnings this season, indicating a positive sentiment.",77447fe6437695c3ea4ec5e94a8bf5c148351a8b5e7c4067a3103df6710bbd3d,NFLX,2024-10-14 17:47:04
ABT,positive,"The article mentions Abbott Laboratories as a company that has an Earnings ESP and Zacks Rank that suggest a positive earnings beat, indicating a positive sentiment.",77447fe6437695c3ea4ec5e94a8bf5c148351a8b5e7c4067a3103df6710bbd3d,NFLX,2024-10-14 17:47:04
MELI,positive,"The article highlights MercadoLibre's strong position in the Latin American e-commerce market, its diversified business model, and its ability to maintain a competitive advantage even against Amazon. The company's recent financial performance, with strong revenue and profit growth, also contributes to the positive sentiment.",0524507621844624f714601cdde77f1830dd3c8bc35e822e6b143f4edcac26b1,NFLX,2024-10-12 12:45:00
NFLX,positive,"The article notes that Netflix has adapted to the increasing competition in the streaming industry by introducing a lower-priced ad-supported subscription and cracking down on password sharing. The company's recent financial results, with revenue and net income growth, as well as its continued growth potential in the streaming market, contribute to the positive sentiment.",0524507621844624f714601cdde77f1830dd3c8bc35e822e6b143f4edcac26b1,NFLX,2024-10-12 12:45:00
NFLX,positive,"The article mentions that the Tasveer Film Fund for Shorts is supported by Netflix, indicating a positive sentiment towards the market and its ability to attract support from major industry players.",a07938315106aa5303c921d6a5ad5d6ae229bd0e6cb9a1455480eaf0f2a23a07,NFLX,2024-10-11 22:54:00
NFLX,positive,"The article highlights Netflix's strong financial performance, subscriber growth, and dominant market position, which have led to bullish analyst ratings and price targets.",6d7c98b88b8e84b33938a5f6b5d5fb887d6a4656899a2c69878db689a3d50029,NFLX,2024-10-11 17:14:22
BCS,negative,"Barclays has downgraded Netflix to a Sell rating, citing concerns about the company's ability to maintain its premium valuation and revenue growth.",6d7c98b88b8e84b33938a5f6b5d5fb887d6a4656899a2c69878db689a3d50029,NFLX,2024-10-11 17:14:22
NFLX,positive,"The article highlights Netflix's impressive turnaround, with the company crushing analyst expectations in its recent earnings report and continuing to see strong subscriber growth and financial performance. Analysts have been making bullish calls on the stock, with the majority rating it as a Buy.",51209dca998715e62c2df1bb7c9d03c50aec07f5d1824a5123748532122b958f,NFLX,2024-10-11 12:26:00
NFLX,positive,"The article highlights Netflix's strong subscriber growth, indicating the company's success in expanding its user base through the introduction of an ad-supported tier.",dc6af63b74409248fa65e0e6162b548efb069d25c39f75e9a0d5c7441ef1ae83,NFLX,2024-10-08 10:44:00
META,positive,"The article highlights Meta Platforms as the top performer in the communication sector, with analysts forecasting strong earnings growth and a low PEG ratio suggesting the stock is undervalued.",4458c045398090d4875f57a3ef2327b5f93841acd6352b7f2e28819e7d3327d5,NFLX,2024-10-07 15:29:00
GOOG,positive,"Google is mentioned as one of the top holdings in the communication sector index, indicating a positive sentiment.",4458c045398090d4875f57a3ef2327b5f93841acd6352b7f2e28819e7d3327d5,NFLX,2024-10-07 15:29:00
GOOGL,positive,"Google is mentioned as one of the top holdings in the communication sector index, indicating a positive sentiment.",4458c045398090d4875f57a3ef2327b5f93841acd6352b7f2e28819e7d3327d5,NFLX,2024-10-07 15:29:00
NFLX,positive,"Netflix is also listed as one of the top holdings in the communication sector index, suggesting a positive sentiment.",4458c045398090d4875f57a3ef2327b5f93841acd6352b7f2e28819e7d3327d5,NFLX,2024-10-07 15:29:00
DIS,positive,"Disney is included in the top holdings of the communication sector index, implying a positive sentiment.",4458c045398090d4875f57a3ef2327b5f93841acd6352b7f2e28819e7d3327d5,NFLX,2024-10-07 15:29:00
TMUS,positive,"T-Mobile is mentioned as one of the top holdings in the communication sector index, indicating a positive sentiment.",4458c045398090d4875f57a3ef2327b5f93841acd6352b7f2e28819e7d3327d5,NFLX,2024-10-07 15:29:00
S,positive,"SentinelOne is a cybersecurity company with strong revenue growth and a partnership with Lenovo, which is expected to drive further growth.",cf99e013a28f45a87bf09fa659992fb67e3fe273022a4acceb5737225c1e2378,NFLX,2024-10-06 09:45:00
NFLX,positive,"Netflix continues to dominate the streaming market and is well-positioned to build on its past success, with its ad-tier business expected to perform well in 2025.",cf99e013a28f45a87bf09fa659992fb67e3fe273022a4acceb5737225c1e2378,NFLX,2024-10-06 09:45:00
SE,positive,"Sea Limited is recovering from a recent downturn, with its gaming and fintech segments performing well and its e-commerce investments expected to lead to higher revenue and profits in the long term.",cf99e013a28f45a87bf09fa659992fb67e3fe273022a4acceb5737225c1e2378,NFLX,2024-10-06 09:45:00
NFLX,positive,"The article suggests that Netflix is likely to announce a stock split, which could be beneficial for the company and its investors. The article highlights the potential advantages of a stock split, such as making the stock more accessible and addressing technical issues with high-priced stocks.",2c52d78668820d3f1901a1b787123b93b323600c5aa6492013fbfc68ffbbaa16,NFLX,2024-10-03 13:30:00
NFLX,neutral,"The article mentions that Netflix's stock has increased 87% in the past 12 months, indicating the company's continued growth. However, the new tax in the Philippines may have a negative impact on its operations in the country.",037668af2347ae00810e11c4c091180bb8299a15339a7a6a6d73bc4c2afebd73,NFLX,2024-10-02 17:13:53
DIS,neutral,"The article notes that Walt Disney's stock is up close to 15% in the past 12 months, suggesting the company's overall performance is positive. However, the new tax in the Philippines may affect its Disney+ streaming service in the country.",037668af2347ae00810e11c4c091180bb8299a15339a7a6a6d73bc4c2afebd73,NFLX,2024-10-02 17:13:53
AMZN,neutral,"The article states that the new tax law in the Philippines affects Amazon, along with other global platforms. While the impact on Amazon's operations in the country is not explicitly mentioned, the neutral sentiment reflects the potential for the tax to affect its digital services in the Philippines.",037668af2347ae00810e11c4c091180bb8299a15339a7a6a6d73bc4c2afebd73,NFLX,2024-10-02 17:13:53
AMZN,positive,"The article highlights Amazon's cost-cutting efforts in its e-commerce business, which have led to improved profitability. It also discusses the company's growth opportunities in video streaming and artificial intelligence, which could unlock significant shareholder value. The article concludes that Amazon's valuation is fair and its shares may outperform the market in the next three years.",d536cc26806dca7a22637e01ef22823c4a963263902f99de3e2a46f910138d1a,NFLX,2024-09-28 12:13:00
NFLX,neutral,"The article mentions Netflix as a competitor to Amazon's video streaming service, but does not provide any specific commentary on the company's performance or outlook.",d536cc26806dca7a22637e01ef22823c4a963263902f99de3e2a46f910138d1a,NFLX,2024-09-28 12:13:00
DIS,neutral,"The article mentions Disney+ as a competitor to Amazon's video streaming service, but does not provide any specific commentary on the company's performance or outlook.",d536cc26806dca7a22637e01ef22823c4a963263902f99de3e2a46f910138d1a,NFLX,2024-09-28 12:13:00
AMZN,positive,"The author mentions Amazon as one of the growth stocks that has performed well in their portfolio, contributing to their wealth accumulation.",ad47da42d3651d45561dbd855da1c6bc3ef09d0b05d2bee61aef4174c8655b74,NFLX,2024-09-25 11:45:00
AAPL,positive,"The author mentions Apple as one of the growth stocks that has performed well in their portfolio, contributing to their wealth accumulation.",ad47da42d3651d45561dbd855da1c6bc3ef09d0b05d2bee61aef4174c8655b74,NFLX,2024-09-25 11:45:00
ISRG,positive,"The author mentions Intuitive Surgical as one of the growth stocks that has performed well in their portfolio, contributing to their wealth accumulation.",ad47da42d3651d45561dbd855da1c6bc3ef09d0b05d2bee61aef4174c8655b74,NFLX,2024-09-25 11:45:00
MELI,positive,"The author mentions MercadoLibre as one of the growth stocks that has performed well in their portfolio, contributing to their wealth accumulation.",ad47da42d3651d45561dbd855da1c6bc3ef09d0b05d2bee61aef4174c8655b74,NFLX,2024-09-25 11:45:00
NFLX,positive,"The author mentions Netflix as one of the growth stocks that has performed well in their portfolio, contributing to their wealth accumulation.",ad47da42d3651d45561dbd855da1c6bc3ef09d0b05d2bee61aef4174c8655b74,NFLX,2024-09-25 11:45:00
NFLX,positive,"Netflix is expanding its gaming library, which is part of its strategy to diversify its offerings and maintain its competitive edge in the streaming industry. This move is seen as a positive step for the company's growth and innovation.",c613c73174c1fffae301bfa2cff193ccbb6eb01bf0bb9e299ee32ac4f94289b5,NFLX,2024-09-20 10:21:16
Z,positive,"The article suggests that Zillow Group could benefit from the Federal Reserve's interest rate cuts, as lower rates are expected to ignite real estate transactions, which will help Zillow capture more of its large addressable market.",d6df8b907b57d59f61e76eec01381eb89012b4fb7e981588290dae7b71676ab4,NFLX,2024-09-19 19:41:46
ZG,positive,"The article suggests that Zillow Group could benefit from the Federal Reserve's interest rate cuts, as lower rates are expected to ignite real estate transactions, which will help Zillow capture more of its large addressable market.",d6df8b907b57d59f61e76eec01381eb89012b4fb7e981588290dae7b71676ab4,NFLX,2024-09-19 19:41:46
NFLX,positive,"The article indicates that lower interest rates could be a tailwind for Netflix, as consumers will have more disposable income, which could drive more streaming subscriptions. Additionally, lower rates could entice more businesses to use Netflix's advertising platform to reach potential customers with more cash in their pockets.",d6df8b907b57d59f61e76eec01381eb89012b4fb7e981588290dae7b71676ab4,NFLX,2024-09-19 19:41:46
NFLX,positive,"The article highlights Netflix's strong viewership numbers, particularly for its international titles and popular shows like 'Bridgerton' and 'Squid Game.' The company's diverse content strategy and focus on live events are expected to drive future growth.",a9b41171b511ef3a89990d1286cd42e60414e3934fce717811b39c90675f5184,NFLX,2024-09-19 17:42:25
CMCSA,positive,"Comcast's movies, such as 'The Super Mario Bros. Movie' and 'Minions,' were among the top-performing titles on Netflix in the first half of 2024, indicating a successful partnership between the two companies.",a9b41171b511ef3a89990d1286cd42e60414e3934fce717811b39c90675f5184,NFLX,2024-09-19 17:42:25
NVDA,positive,"The article mentions Nvidia as a top holding in the iShares Semiconductor ETF, indicating the company's importance in the semiconductor industry.",11b6f09db36638941cd99a8b998897c9aa5db7d8eb405610a7ca83ab18349140,NFLX,2024-09-15 12:12:00
AVGO,positive,"Broadcom is mentioned as the top holding in the iShares Semiconductor ETF, suggesting the company's significance in the semiconductor space.",11b6f09db36638941cd99a8b998897c9aa5db7d8eb405610a7ca83ab18349140,NFLX,2024-09-15 12:12:00
AMD,positive,"AMD is listed as a major holding in the iShares Semiconductor ETF, implying the article views the company as a key player in the semiconductor industry.",11b6f09db36638941cd99a8b998897c9aa5db7d8eb405610a7ca83ab18349140,NFLX,2024-09-15 12:12:00
AMAT,positive,"Applied Materials is highlighted as a major holding in the iShares Semiconductor ETF, indicating the article's positive view on the company.",11b6f09db36638941cd99a8b998897c9aa5db7d8eb405610a7ca83ab18349140,NFLX,2024-09-15 12:12:00
QCOM,positive,"Qualcomm is mentioned as a major holding in the iShares Semiconductor ETF, suggesting the article's favorable opinion of the company.",11b6f09db36638941cd99a8b998897c9aa5db7d8eb405610a7ca83ab18349140,NFLX,2024-09-15 12:12:00
