ticker,sentiment,sentiment_score,news_id,time,title,article_url
ORCL,positive,0.8419380187988281,0fc43a17b9fd41ce6e20f8a9bec306f84719a7fdc5cba4149d82bd97202b2083,2024-10-11 13:00:00,Accelerator Card Market to Reach $208.37 Billion by 2032 Driven by Increasing Demand for High-Performance Computing and Machine Learning Applications | S&S Insider,https://www.globenewswire.com/news-release/2024/10/11/2962022/0/en/Accelerator-Card-Market-to-Reach-208-37-Billion-by-2032-Driven-by-Increasing-Demand-for-High-Performance-Computing-and-Machine-Learning-Applications-S-S-Insider.html
ORCL,positive,0.8720195293426514,874d4c38580e48f34df00756d9c066da85670a5038c9603aaa21c46da6062883,2024-10-11 08:53:00,"Healthcare Mobility Solutions Industry Report 2024: Market Review and Forecast (2014-2030) with Strategic Analysis of 42 Key Players - Apple, McKesson, Microsoft, Oracle, Zebra Technologies & More",https://www.globenewswire.com/news-release/2024/10/11/2961843/28124/en/Healthcare-Mobility-Solutions-Industry-Report-2024-Market-Review-and-Forecast-2014-2030-with-Strategic-Analysis-of-42-Key-Players-Apple-McKesson-Microsoft-Oracle-Zebra-Technologies.html
ORCL,positive,0.5988980531692505,2facb09e39d7f60408eb92ef5275ce204ffa00d87684829bed68bdc421f6e833,2024-10-10 17:58:00,AMD Unveils Leadership AI Solutions at Advancing AI 2024,https://www.globenewswire.com/news-release/2024/10/10/2961594/0/en/AMD-Unveils-Leadership-AI-Solutions-at-Advancing-AI-2024.html
ORCL,positive,0.9508621692657471,24ce97c913a81571c0cbcc76c8540db73d07b0818c3d1f0c66c540a74820c70c,2024-10-10 13:20:00,3 Defense and Cybersecurity Stocks Strengthened by Major Government Grants,https://www.investing.com/analysis/3-defense-and-cybersecurity-stocks-strengthened-by-major-government-grants-200652809
ORCL,positive,0.8147414326667786,c9235062747a08e96a41338b3cb2b551d1ef3e4a24f383c318996d9189ecea8d,2024-10-09 12:30:00,Cloud ERP Market to Witness 12.6% CAGR by 2031 | SkyQuest Technology,https://www.benzinga.com/pressreleases/24/10/g41248677/cloud-erp-market-to-witness-12-6-cagr-by-2031-skyquest-technology
ORCL,positive,0.9535702466964722,748de2a90e071c14320a369cdf39b77fb2814f56d4708217eb736e0944cd3994,2024-10-08 19:41:47,Why Cameco Stock Popped 18% in September and Could Soar Higher,https://www.fool.com/investing/2024/10/08/why-cameco-stock-popped-18-september-could-soar/?source=iedfolrf0000001
ORCL,positive,0.938058614730835,bbc7d114ce3e02d075b56c035a7a22810eb9b70eeb04b6bef374562f2ce0cfcb,2024-10-08 18:17:38,Why NuScale Power Stock Popped 41% in September And Is Up 290% in 2024,https://www.fool.com/investing/2024/10/08/why-nuscale-power-stock-popped-41-september-smr/?source=iedfolrf0000001
ORCL,positive,0.9172208905220032,8a822fea3a727c6ed0d029af77f55964adddff4bdd57e1671795519edc5b2401,2024-10-07 14:52:00,"South Africa Data Center Storage Research Report 2024: Market to Reach $796.30 Million by 2029 - Infrastructure Expansion Mirrors Market Confidence, Telecom Innovations Catalyze Growth",https://www.globenewswire.com/news-release/2024/10/07/2959091/28124/en/South-Africa-Data-Center-Storage-Research-Report-2024-Market-to-Reach-796-30-Million-by-2029-Infrastructure-Expansion-Mirrors-Market-Confidence-Telecom-Innovations-Catalyze-Growth.html
ORCL,positive,0.9241548180580139,f969e01e40cee59ef9a78a4aaa0a5f2de8ddf3b14da4c4658fd022996bb1c8df,2024-10-07 14:48:00,"Europe Generative AI Market Is Expected To Reach a Revenue Of USD 59.0 Bn By 2033, At 37.0% CAGR: Dimension Market Research",https://www.globenewswire.com/news-release/2024/10/07/2959085/0/en/Europe-Generative-AI-Market-Is-Expected-To-Reach-a-Revenue-Of-USD-59-0-Bn-By-2033-At-37-0-CAGR-Dimension-Market-Research.html
ORCL,positive,0.5705509781837463,4c7af0b6a0e87169bd7ee8868bb4a1a4c30f687a509927c63d7230ab81e061d8,2024-10-05 08:20:00,"The Best Stocks to Invest $50,000 in Right Now",https://www.fool.com/investing/2024/10/05/the-best-stocks-to-invest-50000-in-right-now/?source=iedfolrf0000001
ORCL,positive,0.9013157486915588,7e4fa0d52c57acb97930d2a9ec8a421fecbd02729871b826e4cdd14fb78c5106,2024-10-03 19:48:22,Microsoft's Targeted Upside Might Be Too Good to Ignore,https://www.benzinga.com/news/earnings/24/10/41167997/microsofts-targeted-upside-might-be-too-good-to-ignore
ORCL,positive,0.8584854602813721,f82132a1af893cc41ad3a7b81f9c23ffdf517203d4999f92ea803f08a27fed00,2024-10-03 11:47:33,Customer Data Platform Market to Grow at USD 74.87 Billion by 2031 | SkyQuest Technology,https://www.benzinga.com/pressreleases/24/10/g41161715/customer-data-platform-market-to-grow-at-usd-74-87-billion-by-2031-skyquest-technology
ORCL,negative,-0.9707561731338501,6b12392df32c2a1af49732e6a3ec62555b8d7b9b86088b2b28600cd77e8bc12e,2024-10-01 19:03:47,"Why Nvidia, Micron, Broadcom, and Other Artificial Intelligence (AI) and Semiconductor Stocks Slumped on Tuesday",https://www.fool.com/investing/2024/10/01/why-nvidia-micron-broadcom-and-other-artificial-in/?source=iedfolrf0000001
ORCL,positive,0.9538421630859375,48eda52758ec3d03ee6afa4c9176fbffc355b1df529002873aa801162f746267,2024-10-01 16:40:48,Micron Stock Soars as AI Demand Fuels Big Q4 Earnings Beat,https://www.benzinga.com/news/earnings/24/10/41121622/micron-stock-soars-as-ai-demand-fuels-big-q4-earnings-beat
ORCL,positive,0.7345459461212158,6ed86bcb23205e989e919b8eed3af31b0045efeda8a145c3019a1a923f8dda5b,2024-10-01 09:00:00,"Patient Engagement Solutions Market to hit USD 84.6 billion by 2032, says Global Market Insights Inc.",https://www.globenewswire.com/news-release/2024/10/01/2955851/0/en/Patient-Engagement-Solutions-Market-to-hit-USD-84-6-billion-by-2032-says-Global-Market-Insights-Inc.html
ORCL,neutral,0.0,c88ba758b6fbb7e25e721ccf8aa8b728287067d59bc45ff66c71bf26db7d9d2f,2024-09-28 22:30:00,Should You Sell Nvidia; Buy China? That's What This Billionaire Investor Is Doing,https://www.fool.com/investing/2024/09/28/sell-nvidia-buy-china-thats-what-this-billionaire/?source=iedfolrf0000001
ORCL,positive,0.872601330280304,dc17ced4acaedd9720a51e1c0fb8f58f90d153944a787f2a2a5f0f8a0fa3932f,2024-09-28 08:30:00,Better Artificial Intelligence (AI) Stock: Microsoft vs. Oracle,https://www.fool.com/investing/2024/09/28/better-artificial-intelligence-ai-stock-microsoft/?source=iedfolrf0000001
ORCL,positive,0.372661292552948,70d1418b22a5ed98d4cb826cc9a1a2289802d2f00e19aca91a802a21b053b670,2024-09-27 17:45:31,The Truth Behind Nuclear Energy Stocks Popping This Week,https://www.fool.com/investing/2024/09/27/uranium-stocks-jumped-but-will-the-momentum-last/?source=iedfolrf0000001
ORCL,positive,0.8485281467437744,9733822808fafe2e2466ae11fdeb282c39101a21972dd58a46ded62631be3302,2024-09-26 14:58:00,Business Management Software (BMS) Strategic Research Report 2024-2030: Innovations in Real-Time Data Analytics and Reporting Capabilities Generate New Market Opportunities,https://www.globenewswire.com/news-release/2024/09/26/2953986/28124/en/Business-Management-Software-BMS-Strategic-Research-Report-2024-2030-Innovations-in-Real-Time-Data-Analytics-and-Reporting-Capabilities-Generate-New-Market-Opportunities.html
ORCL,neutral,0.0,f1fa37661eec365d920979cf352f069d9cc729f5ae9beb227f545824fadc62d3,2024-09-26 13:47:00,Better AI Stock: Oracle vs. C3.ai,https://www.fool.com/investing/2024/09/26/better-ai-stock-oracle-vs-c3ai/?source=iedfolrf0000001
ORCL,neutral,0.0,8fec4e092a81dc41904fc6c6ed34a854bea6438ffa51bb7879642d1faec7e607,2024-09-25 13:30:00,Nuclear Energy Stocks About to Take Off in the Artificial Intelligence (AI) Boom,https://www.fool.com/investing/2024/09/25/nuclear-energy-stocks-about-to-take-off-in-the-art/?source=iedfolrf0000001
ORCL,positive,0.8938493132591248,312fce38ba61674bee44376ccbda480a3c2390f53553461a216535dd536f59c1,2024-09-25 13:01:00,"Manufacturing Execution Systems [MES] Market Size to Reach USD 32.9 Billion by 2032, Driven by Industry 4.0 Adoption & Smart Manufacturing Trends | Research by SNS Insider",https://www.globenewswire.com/news-release/2024/09/25/2953031/0/en/Manufacturing-Execution-Systems-MES-Market-Size-to-Reach-USD-32-9-Billion-by-2032-Driven-by-Industry-4-0-Adoption-Smart-Manufacturing-Trends-Research-by-SNS-Insider.html
ORCL,neutral,0.0,b97b19062a0446c5ead633f1affc0c9496e258884f7892d0abf70fd125d606f7,2024-09-25 13:00:00,Hyperscalers Will Give a Massive Boost to These Energy Stocks,https://www.fool.com/investing/2024/09/25/hyperscalers-will-give-a-massive-boost-to-these-en/?source=iedfolrf0000001
ORCL,positive,0.8273831605911255,46cf1209026844dc3f19dd6c5980581c3e6fe38870643a4c4d2ff056cde65b55,2024-09-25 11:14:00,Oracle: Cloud and AI Tailwinds Make This a Must-Own Stock,https://www.investing.com/analysis/oracle-cloud-and-ai-tailwinds-make-this-a-mustown-stock-200652246
ORCL,neutral,0.0,c5eb5d271abcc75d87e6c6345499a7d178786ee7df5027eb473165b48a38e52f,2024-09-25 09:57:00,"Nvidia Stock: Buy, Sell, or Hold?",https://www.fool.com/investing/2024/09/25/nvidia-stock-buy-sell-or-hold/?source=iedfolrf0000001
ORCL,positive,0.9454119205474854,aba67601db0c8f963f451a2758bedf725489208d0690a593d597d0507dbe8d85,2024-09-25 08:22:00,Oracle Founder Larry Ellison Just Delivered Fantastic News for Nvidia Stock Investors,https://www.fool.com/investing/2024/09/25/oracle-founder-larry-ellison-news-nvidia-stock/?source=iedfolrf0000001
ORCL,positive,0.9479287266731262,3da2f16aefb8fceac3edc0699fea17eae06813bc1ea856163274d760e7713979,2024-09-24 20:20:24,Why NuScale Power Shares Jumped 12.3% Today,https://www.fool.com/investing/2024/09/24/nuscale-power/?source=iedfolrf0000001
ORCL,positive,0.9391263127326965,7d61a3514501a02ce647fcfbf44880f8c783b62c79a3b9465c2a27737e1b7218,2024-09-24 08:06:00,Nvidia Stock Investors Just Got Good News From Wall Street: The Artificial Intelligence (AI) Boom Is Thriving,https://www.fool.com/investing/2024/09/24/nvidia-stock-good-news-from-wall-street-ai-boom/?source=iedfolrf0000001
ORCL,positive,0.9272082448005676,1068fc1b1b93133e65f18d88a1bf6b582daa4902cfb24234810284797f638a1d,2024-09-20 13:37:00,"U.S. Global Investors Announces an Update to Its $5 Million Stock Buyback Program, Reaffirming Commitment to Shareholder Value and Continuing Monthly Dividend",https://www.globenewswire.com/news-release/2024/09/20/2949736/0/en/U-S-Global-Investors-Announces-an-Update-to-Its-5-Million-Stock-Buyback-Program-Reaffirming-Commitment-to-Shareholder-Value-and-Continuing-Monthly-Dividend.html
ORCL,positive,0.8912820219993591,7d2a1e62d7546ae0b14e920c3626d569ac31998ed8c72f8ac64cac10eb9bf9b9,2024-09-20 07:10:00,Forget Nvidia: Buy This Magnificent Tech Stock Instead,https://www.fool.com/investing/2024/09/20/forget-nvidia-buy-this-magnificent-stock-instead/?source=iedfolrf0000001
ORCL,positive,0.892229437828064,bfd4cc784b0daf805de7c889025cdcd915604492041e186ee257ecccad8dcd4c,2024-09-19 12:30:00,Healthcare Cloud Computing Market to Exceed Market Valuation of USD 51.01 Billion by 2031 | SkyQuest Technology,https://www.benzinga.com/pressreleases/24/09/g40937363/healthcare-cloud-computing-market-to-exceed-market-valuation-of-usd-51-01-billion-by-2031-skyquest
ORCL,neutral,0.0,195e0e100c28acb1c6cd0a434b35e71d99211553f5daae9f823f9c83ad6e0cdd,2024-09-18 10:15:00,"Why Not Buy the Dip on Nvidia, Adobe, and Salesforce and the Run-Up in Oracle With This Vanguard ETF?",https://www.fool.com/investing/2024/09/18/buy-dip-nvidia-adobe-salesforce-vanguard-etf/?source=iedfolrf0000001
ORCL,positive,0.943208634853363,7fae0f6da92df73bfe2357783f01f911354c35f897869b148c2ff3c6984c211a,2024-09-18 08:05:00,This Shocking Move by Elon Musk and Larry Ellison Signals Enormous Growth Ahead for Nvidia (and Should Eliminate Its Shareholders' Biggest Worry),https://www.fool.com/investing/2024/09/18/elon-musk-larry-ellison-signal-nvidia-growth/?source=iedfolrf0000001
ORCL,neutral,0.0,0e7e99f49b41e6eb7536b066ed9feceecde2f2126b97d1686617a46e232d0f95,2024-09-17 14:07:00,You Won't Believe What Larry Ellison and Elon Musk Said to Nvidia CEO Jensen Huang,https://www.fool.com/investing/2024/09/17/believe-larry-ellison-elon-musk-said-nvidia-jensen/?source=iedfolrf0000001
ORCL,positive,0.9026177525520325,4d7cf4c6c4b90039b5de7714efd75b855720eca8c10c46ea0ba51c8e7da3ee72,2024-09-17 11:45:00,Is Nvidia a Buy?,https://www.fool.com/investing/2024/09/17/is-nvidia-a-buy/?source=iedfolrf0000001
ORCL,positive,0.6995091438293457,e38e0f6402a2c6a34ee8d248de0c02356306c6deaae6093ba1b944d0b94ffc95,2024-09-17 10:06:24,Elon Musk And Oracle's Larry Ellison 'Begged' Jensen Huang For Nvidia GPUs At A Dinner: 'Please Take Our Money',https://www.benzinga.com/markets/equities/24/09/40893386/elon-musk-and-oracles-larry-ellison-begged-jensen-huang-for-nvidia-gpus-at-a-dinner-please-take-
ORCL,positive,0.9464296102523804,3476451da74f4e6c7dcaa4fa89d412788878b9bfd0d8cdf8824b674e17ce4487,2024-09-16 18:31:37,Why Oracle Stock Was Climbing Higher Today,https://www.fool.com/investing/2024/09/16/why-oracle-stock-was-climbing-higher-today/?source=iedfolrf0000001
ORCL,positive,0.8132289052009583,4f8f8cd7da6aa6810a40439e4a757d14fc6dceee5fcdda5fd92e17a0acfbabb3,2024-09-15 09:25:00,Better Database Stock: Oracle vs. MongoDB,https://www.fool.com/investing/2024/09/15/better-database-stock-oracle-vs-mongodb/?source=iedfolrf0000001
ORCL,neutral,0.0,754fa92df95993db585f3263a15b4b681f610a957a3f044fab0e5795a38c1123,2024-09-14 15:50:00,"1 Unstoppable Stock That Could Join Nvidia, Microsoft, Apple, Amazon, Alphabet, and Meta in the $1 Trillion Club",https://www.fool.com/investing/2024/09/14/1-stock-join-nvidia-apple-alphabet-meta-1-trillion/?source=iedfolrf0000001
ORCL,positive,0.8799310326576233,25deed0722bf857fd51ac2c0dfc2ff480dc207fb2d24bd9649def600bf0d2edf,2024-09-14 11:30:00,"Team Collaboration Tools Market Size to Reach USD 80.71 Billion by 2033, Says The Brainy Insights",https://www.globenewswire.com/news-release/2024/09/14/2946244/0/en/Team-Collaboration-Tools-Market-Size-to-Reach-USD-80-71-Billion-by-2033-Says-The-Brainy-Insights.html
ORCL,positive,0.6769229769706726,f0c4a586a55e5b864c97bd5c41665bce00a867deae07137c4c9949ceebf25981,2024-09-14 11:00:00,"Accounts Receivable Automation Market Size & Share to Surpass USD 3.8 Billion by 2033, at a CAGR 12.5% - The Brainy Insights",https://www.globenewswire.com/news-release/2024/09/14/2946241/0/en/Accounts-Receivable-Automation-Market-Size-Share-to-Surpass-USD-3-8-Billion-by-2033-at-a-CAGR-12-5-The-Brainy-Insights.html
ORCL,neutral,0.0,aa14622f41f8273af57d70654552c1063eab61e2d71803abee58cc3800f4cc57,2024-09-13 14:29:33,Oracle Is an Excellent AI Stock to Buy Right Now,https://www.fool.com/investing/2024/09/13/oracle-is-an-excellent-ai-stock-to-buy-right-now/?source=iedfolrf0000001
ORCL,negative,-0.6609447002410889,c926863667bf076188b9d3a6904ff063f2ea67269265fa9ff3f54ed4ad20d9c4,2024-09-13 09:52:00,Oracle Stock Jumps as Cloud Revenue Climbs. Is It Too Late to Buy the Stock?,https://www.fool.com/investing/2024/09/13/oracle-stock-jumps-as-cloud-revenue-climbs-is-it-t/?source=iedfolrf0000001
ORCL,positive,0.9546568393707275,cb8b59784b18f1358f37c29cd2da6ef35fc61acf048bd2d9f963413ecd0038ae,2024-09-12 22:19:41,Why Oracle Stock Bounced Higher on Thursday,https://www.fool.com/investing/2024/09/12/why-oracle-stock-bounced-higher-on-thursday/?source=iedfolrf0000001
ORCL,positive,0.7549757957458496,581e908c7b6eee95b5713987a2c2f62baac3acc76307a154cb353545d00252e8,2024-09-12 19:36:19,"Why Nvidia, Broadcom, and Other Artificial Intelligence (AI) Stocks Rallied This Week",https://www.fool.com/investing/2024/09/12/why-nvidia-broadcom-and-other-artificial-intellige/?source=iedfolrf0000001
ORCL,positive,0.8888717293739319,94adffe1fe10b18ecdca1c555984bb3d2e3f0fd009c17241fdbc4667473acf9d,2024-09-11 11:20:00,Oracle's AI Success Is Great News for IBM,https://www.fool.com/investing/2024/09/11/oracles-ai-success-is-great-news-for-ibm/?source=iedfolrf0000001
ORCL,positive,0.7888298034667969,9af181a633a6debf9ff6f4b500abded20707895c3658ff76312b00c4df59ceb1,2024-09-11 09:38:00,"Big Data Analytics Market to Reach $1.1 Trillion, Globally, by 2032 at 14.5% CAGR: Allied Market Research",https://www.globenewswire.com/news-release/2024/09/11/2944309/0/en/Big-Data-Analytics-Market-to-Reach-1-1-Trillion-Globally-by-2032-at-14-5-CAGR-Allied-Market-Research.html
ORCL,positive,0.9527506232261658,f2ec96f1250381ead0d34a71a4e48019210a2f7ad7c2af0c824061f38d31eea2,2024-09-11 06:20:00,Oracle Stock Soars 12% After Earnings Beat: Should You Buy?,https://www.investing.com/analysis/oracle-stock-soars-12-after-earnings-beat-should-you-buy-200651794
ORCL,positive,0.9482285380363464,a17f5e7bab1c29abb601de80853731793948dab9892b4760dfe5309e794a6b7a,2024-09-10 17:44:13,Oracle's AI-Driven Partnerships Post Q1 Earnings Beat: Details,https://www.benzinga.com/markets/equities/24/09/40800949/oracles-ai-driven-partnerships-post-q1-earnings-beat-details
ORCL,negative,-0.9599093198776245,b232a07f6b615c8383861b2660806a651acac276bea74d0e3a092c6f853d3eb2,2024-09-10 11:05:10,"Nasdaq, S&P 500 Futures Slip As Traders Eye Presidential Debate, Oracle Rallies Over 8%: Economist Points This Shift In Broader Market Trend Amid Flurry Of Weak Data",https://www.benzinga.com/news/earnings/24/09/40789317/nasdaq-s-p-500-futures-slip-as-traders-eye-presidential-debate-oracle-rallies-over-8-economist-poin
ORCL,neutral,0.0,becbe9a3437a0e200ee1e0065afa1aba8b56e3eb32c0c43e63236be4442354d5,2024-09-10 06:46:00,S&P 500: 2 Formidable Resistance Levels Posing the Next Challenge for the Index,https://www.investing.com/analysis/sp-500-2-formidable-resistance-levels-posing-the-next-challenge-for-the-index-200651739
